timestamp,open,close,high,low,Fear & Greed Index,Fear & Greed Classification
2025-07-28 08:00:00,119332.0,118939.0,119568.0,118899.0,75.0,Greed
2025-07-28 04:00:00,119434.0,119276.0,119729.0,119019.0,75.0,Greed
2025-07-28 00:00:00,119009.0,119419.0,119754.0,118805.0,75.0,Greed
2025-07-27 20:00:00,118822.0,118982.0,119499.0,118817.0,73.0,Greed
2025-07-27 16:00:00,118107.0,118527.0,118527.0,117953.0,73.0,Greed
2025-07-27 12:00:00,118146.0,118118.0,118276.0,117914.0,73.0,Greed
2025-07-27 08:00:00,118213.0,118157.0,118365.0,118157.0,73.0,Greed
2025-07-27 04:00:00,117906.0,118224.0,118326.0,117890.0,73.0,Greed
2025-07-27 00:00:00,118269.0,117960.0,118269.0,117960.0,73.0,Greed
2025-07-26 20:00:00,118143.0,118275.0,118275.0,118034.0,72.0,Greed
2025-07-26 16:00:00,117832.0,118000.0,118209.0,117812.0,72.0,Greed
2025-07-26 12:00:00,117356.0,117866.0,118102.0,117356.0,72.0,Greed
2025-07-26 08:00:00,117558.0,117375.0,117558.0,117359.0,72.0,Greed
2025-07-26 04:00:00,117519.0,117580.0,117623.0,117250.0,72.0,Greed
2025-07-26 00:00:00,116745.0,117541.0,117541.0,116671.0,72.0,Greed
2025-07-25 20:00:00,115764.0,116801.0,116921.0,115671.0,70.0,Greed
2025-07-25 16:00:00,116554.0,115514.0,116554.0,115086.0,70.0,Greed
2025-07-25 12:00:00,115184.0,116571.0,116714.0,115110.0,70.0,Greed
2025-07-25 08:00:00,115458.0,115141.0,115989.0,115141.0,70.0,Greed
2025-07-25 04:00:00,118374.0,115539.0,118374.0,115435.0,70.0,Greed
2025-07-25 00:00:00,119021.0,118354.0,119021.0,118328.0,70.0,Greed
2025-07-24 20:00:00,119161.0,119091.0,119370.0,118490.0,71.0,Greed
2025-07-24 16:00:00,118706.0,119075.0,119415.0,118075.0,71.0,Greed
2025-07-24 12:00:00,118507.0,118722.0,118814.0,118094.0,71.0,Greed
2025-07-24 08:00:00,118572.0,118298.0,118572.0,117422.0,71.0,Greed
2025-07-24 04:00:00,118702.0,118709.0,119197.0,118702.0,71.0,Greed
2025-07-24 00:00:00,118452.0,118629.0,118716.0,117631.0,71.0,Greed
2025-07-23 20:00:00,118462.0,118416.0,118462.0,117583.0,74.0,Greed
2025-07-23 16:00:00,118571.0,118371.0,118627.0,117598.0,74.0,Greed
2025-07-23 12:00:00,118380.0,118586.0,118617.0,117979.0,74.0,Greed
2025-07-23 08:00:00,118683.0,118437.0,118900.0,118437.0,74.0,Greed
2025-07-23 04:00:00,119959.0,118735.0,119959.0,118735.0,74.0,Greed
2025-07-23 00:00:00,119302.0,119956.0,120222.0,119302.0,74.0,Greed
2025-07-22 20:00:00,119010.0,119378.0,119813.0,118656.0,72.0,Greed
2025-07-22 16:00:00,119186.0,119058.0,119389.0,118087.0,72.0,Greed
2025-07-22 12:00:00,118027.0,119183.0,119183.0,117697.0,72.0,Greed
2025-07-22 08:00:00,117226.0,118074.0,118527.0,116836.0,72.0,Greed
2025-07-22 04:00:00,117446.0,117131.0,117889.0,116839.0,72.0,Greed
2025-07-22 00:00:00,116847.0,117482.0,117648.0,116787.0,72.0,Greed
2025-07-21 20:00:00,118471.0,116900.0,118471.0,116885.0,71.0,Greed
2025-07-21 16:00:00,118062.0,118539.0,119100.0,118041.0,71.0,Greed
2025-07-21 12:00:00,119366.0,118349.0,119466.0,118349.0,71.0,Greed
2025-07-21 08:00:00,118432.0,119354.0,119523.0,118256.0,71.0,Greed
2025-07-21 04:00:00,117269.0,118408.0,118578.0,116779.0,71.0,Greed
2025-07-21 00:00:00,118306.0,117257.0,118306.0,117005.0,71.0,Greed
2025-07-20 20:00:00,118738.0,118396.0,118781.0,118102.0,72.0,Greed
2025-07-20 16:00:00,117955.0,118750.0,118750.0,117898.0,72.0,Greed
2025-07-20 12:00:00,118116.0,118039.0,118268.0,117923.0,72.0,Greed
2025-07-20 08:00:00,117990.0,118128.0,118141.0,117844.0,72.0,Greed
2025-07-20 04:00:00,117904.0,117995.0,118172.0,117780.0,72.0,Greed
2025-07-20 00:00:00,118066.0,117902.0,118093.0,117502.0,72.0,Greed
2025-07-19 20:00:00,118163.0,118073.0,118163.0,117799.0,74.0,Greed
2025-07-19 16:00:00,118388.0,118215.0,118388.0,117786.0,74.0,Greed
2025-07-19 12:00:00,118249.0,118415.0,118483.0,118096.0,74.0,Greed
2025-07-19 08:00:00,118340.0,118257.0,118376.0,118173.0,74.0,Greed
2025-07-19 04:00:00,118003.0,118328.0,118394.0,117792.0,74.0,Greed
2025-07-19 00:00:00,117484.0,117989.0,117989.0,117010.0,74.0,Greed
2025-07-18 20:00:00,117949.0,117487.0,117949.0,117409.0,73.0,Greed
2025-07-18 16:00:00,119185.0,117911.0,119529.0,117620.0,73.0,Greed
2025-07-18 12:00:00,119572.0,119115.0,119572.0,118522.0,73.0,Greed
2025-07-18 08:00:00,120279.0,119714.0,120654.0,119714.0,73.0,Greed
2025-07-18 04:00:00,119341.0,120297.0,120470.0,119218.0,73.0,Greed
2025-07-18 00:00:00,119061.0,119445.0,120689.0,118732.0,73.0,Greed
2025-07-17 20:00:00,118935.0,119300.0,119862.0,118498.0,74.0,Greed
2025-07-17 16:00:00,118094.0,118934.0,118937.0,117715.0,74.0,Greed
2025-07-17 12:00:00,118374.0,118136.0,119037.0,118136.0,74.0,Greed
2025-07-17 08:00:00,118118.0,118383.0,118732.0,118002.0,74.0,Greed
2025-07-17 04:00:00,118710.0,118017.0,119094.0,117899.0,74.0,Greed
2025-07-17 00:00:00,119245.0,118748.0,120008.0,118592.0,74.0,Greed
2025-07-16 20:00:00,118967.0,119226.0,119676.0,118792.0,70.0,Greed
2025-07-16 16:00:00,118796.0,119214.0,119466.0,118433.0,70.0,Greed
2025-07-16 12:00:00,118202.0,118864.0,119248.0,118176.0,70.0,Greed
2025-07-16 08:00:00,117467.0,118212.0,118271.0,117347.0,70.0,Greed
2025-07-16 04:00:00,117709.0,117454.0,118144.0,117146.0,70.0,Greed
2025-07-16 00:00:00,116450.0,117678.0,117895.0,116426.0,70.0,Greed
2025-07-15 20:00:00,116422.0,116393.0,117449.0,116371.0,73.0,Greed
2025-07-15 16:00:00,116998.0,116501.0,118315.0,116094.0,73.0,Greed
2025-07-15 12:00:00,116783.0,116815.0,117080.0,116481.0,73.0,Greed
2025-07-15 08:00:00,117133.0,116703.0,117623.0,116669.0,73.0,Greed
2025-07-15 04:00:00,119849.0,117305.0,119849.0,117184.0,73.0,Greed
2025-07-15 00:00:00,119881.0,119834.0,120301.0,119744.0,73.0,Greed
2025-07-14 20:00:00,119860.0,119870.0,120443.0,119417.0,74.0,Greed
2025-07-14 16:00:00,121491.0,119859.0,121919.0,119859.0,74.0,Greed
2025-07-14 12:00:00,122780.0,121528.0,122780.0,121480.0,74.0,Greed
2025-07-14 08:00:00,120893.0,122838.0,122838.0,120755.0,74.0,Greed
2025-07-14 04:00:00,119145.0,120920.0,120920.0,118993.0,74.0,Greed
2025-07-14 00:00:00,119090.0,119118.0,119295.0,118438.0,74.0,Greed
2025-07-13 20:00:00,118718.0,119154.0,119303.0,118561.0,74.0,Greed
2025-07-13 16:00:00,118047.0,118719.0,119126.0,118047.0,74.0,Greed
2025-07-13 12:00:00,117997.0,118017.0,118022.0,117784.0,74.0,Greed
2025-07-13 08:00:00,117792.0,117986.0,118015.0,117751.0,74.0,Greed
2025-07-13 04:00:00,117413.0,117794.0,117811.0,117335.0,74.0,Greed
2025-07-13 00:00:00,117580.0,117419.0,117580.0,117175.0,74.0,Greed
2025-07-12 20:00:00,117144.0,117597.0,117642.0,117144.0,79.0,Extreme Greed
2025-07-12 16:00:00,117869.0,117103.0,117869.0,117103.0,79.0,Extreme Greed
2025-07-12 12:00:00,117753.0,117801.0,118158.0,117753.0,79.0,Extreme Greed
2025-07-12 08:00:00,117800.0,117722.0,118019.0,117594.0,79.0,Extreme Greed
2025-07-12 04:00:00,117589.0,117725.0,117855.0,117281.0,79.0,Extreme Greed
2025-07-12 00:00:00,118058.0,117571.0,118058.0,117367.0,79.0,Extreme Greed
2025-07-11 20:00:00,117028.0,117983.0,117983.0,116869.0,71.0,Greed
2025-07-11 16:00:00,117859.0,117190.0,118079.0,117190.0,71.0,Greed
2025-07-11 12:00:00,117699.0,117856.0,118667.0,117695.0,71.0,Greed
2025-07-11 08:00:00,116818.0,117831.0,118254.0,116563.0,71.0,Greed
2025-07-11 04:00:00,115961.0,116726.0,116726.0,115548.0,71.0,Greed
2025-07-11 00:00:00,113346.0,115880.0,116462.0,113346.0,71.0,Greed
2025-07-10 20:00:00,111398.0,113305.0,113804.0,111398.0,71.0,Greed
2025-07-10 16:00:00,111039.0,111358.0,111358.0,110768.0,71.0,Greed
2025-07-10 12:00:00,111255.0,111068.0,111355.0,110973.0,71.0,Greed
2025-07-10 08:00:00,111088.0,111263.0,111381.0,110991.0,71.0,Greed
2025-07-10 04:00:00,111311.0,111091.0,111458.0,110988.0,71.0,Greed
2025-07-10 00:00:00,111742.0,111328.0,111742.0,110752.0,71.0,Greed
2025-07-09 20:00:00,109069.0,111668.0,111668.0,109069.0,66.0,Greed
2025-07-09 16:00:00,109083.0,109037.0,109722.0,108644.0,66.0,Greed
2025-07-09 12:00:00,108712.0,109109.0,109123.0,108610.0,66.0,Greed
2025-07-09 08:00:00,108383.0,108718.0,108871.0,108369.0,66.0,Greed
2025-07-09 04:00:00,108946.0,108385.0,109087.0,108385.0,66.0,Greed
2025-07-09 00:00:00,108785.0,108953.0,108982.0,108675.0,66.0,Greed
2025-07-08 20:00:00,108269.0,108797.0,109116.0,108198.0,65.0,Greed
2025-07-08 16:00:00,108773.0,108272.0,109073.0,108272.0,65.0,Greed
2025-07-08 12:00:00,108450.0,108783.0,108925.0,108268.0,65.0,Greed
2025-07-08 08:00:00,107920.0,108431.0,108431.0,107805.0,65.0,Greed
2025-07-08 04:00:00,108294.0,107926.0,108417.0,107618.0,65.0,Greed
2025-07-08 00:00:00,108109.0,108301.0,108301.0,107837.0,65.0,Greed
2025-07-07 20:00:00,108345.0,108135.0,108345.0,107591.0,73.0,Greed
2025-07-07 16:00:00,108648.0,108421.0,108648.0,108069.0,73.0,Greed
2025-07-07 12:00:00,109056.0,108666.0,109056.0,108663.0,73.0,Greed
2025-07-07 08:00:00,109409.0,109019.0,109426.0,108779.0,73.0,Greed
2025-07-07 04:00:00,109222.0,109419.0,109574.0,108758.0,73.0,Greed
2025-07-07 00:00:00,108519.0,109215.0,109471.0,108519.0,73.0,Greed
2025-07-06 20:00:00,108842.0,108466.0,108928.0,108392.0,66.0,Greed
2025-07-06 16:00:00,108080.0,108782.0,108944.0,108077.0,66.0,Greed
2025-07-06 12:00:00,108067.0,108060.0,108067.0,107876.0,66.0,Greed
2025-07-06 08:00:00,108099.0,108071.0,108163.0,107994.0,66.0,Greed
2025-07-06 04:00:00,108216.0,108062.0,108252.0,108060.0,66.0,Greed
2025-07-06 00:00:00,108146.0,108217.0,108234.0,108020.0,66.0,Greed
2025-07-05 20:00:00,108080.0,108153.0,108153.0,107943.0,67.0,Greed
2025-07-05 16:00:00,108175.0,108078.0,108213.0,108039.0,67.0,Greed
2025-07-05 12:00:00,108044.0,108211.0,108237.0,107933.0,67.0,Greed
2025-07-05 08:00:00,108191.0,108048.0,108295.0,108048.0,67.0,Greed
2025-07-05 04:00:00,108016.0,108190.0,108270.0,107856.0,67.0,Greed
2025-07-05 00:00:00,107475.0,108041.0,108260.0,107475.0,67.0,Greed
2025-07-04 20:00:00,107683.0,107487.0,107903.0,107386.0,73.0,Greed
2025-07-04 16:00:00,108948.0,107741.0,108981.0,107741.0,73.0,Greed
2025-07-04 12:00:00,108783.0,108983.0,109117.0,108663.0,73.0,Greed
2025-07-04 08:00:00,109265.0,108812.0,109322.0,108812.0,73.0,Greed
2025-07-04 04:00:00,109637.0,109275.0,109676.0,109190.0,73.0,Greed
2025-07-04 00:00:00,109824.0,109602.0,109997.0,109595.0,73.0,Greed
2025-07-03 20:00:00,109173.0,109781.0,109906.0,109096.0,73.0,Greed
2025-07-03 16:00:00,109631.0,109251.0,110386.0,108871.0,73.0,Greed
2025-07-03 12:00:00,109328.0,109672.0,110117.0,109328.0,73.0,Greed
2025-07-03 08:00:00,108709.0,109331.0,109531.0,108660.0,73.0,Greed
2025-07-03 04:00:00,108876.0,108739.0,109101.0,108625.0,73.0,Greed
2025-07-03 00:00:00,109608.0,108824.0,109608.0,108814.0,73.0,Greed
2025-07-02 20:00:00,108720.0,109463.0,109565.0,108720.0,63.0,Greed
2025-07-02 16:00:00,107481.0,108598.0,108598.0,107269.0,63.0,Greed
2025-07-02 12:00:00,107155.0,107433.0,107853.0,107155.0,63.0,Greed
2025-07-02 08:00:00,106193.0,107171.0,107171.0,106184.0,63.0,Greed
2025-07-02 04:00:00,105671.0,106192.0,106195.0,105402.0,63.0,Greed
2025-07-02 00:00:00,105403.0,105613.0,106006.0,105403.0,63.0,Greed
2025-07-01 20:00:00,105994.0,105558.0,106274.0,105548.0,64.0,Greed
2025-07-01 16:00:00,106651.0,106024.0,107068.0,105813.0,64.0,Greed
2025-07-01 12:00:00,107095.0,106565.0,107095.0,106397.0,64.0,Greed
2025-07-01 08:00:00,107216.0,107139.0,107216.0,106763.0,64.0,Greed
2025-07-01 04:00:00,107136.0,107188.0,107499.0,107136.0,64.0,Greed
2025-07-01 00:00:00,107618.0,107133.0,107632.0,107115.0,64.0,Greed
2025-06-30 20:00:00,107528.0,107541.0,107762.0,107245.0,66.0,Greed
2025-06-30 16:00:00,107740.0,107517.0,107802.0,106831.0,66.0,Greed
2025-06-30 12:00:00,107643.0,107798.0,107938.0,107476.0,66.0,Greed
2025-06-30 08:00:00,108552.0,107666.0,108556.0,107563.0,66.0,Greed
2025-06-30 04:00:00,108387.0,108564.0,108771.0,108327.0,66.0,Greed
2025-06-30 00:00:00,107411.0,108397.0,108397.0,107379.0,66.0,Greed
2025-06-29 20:00:00,107786.0,107457.0,107793.0,107392.0,68.0,Greed
2025-06-29 16:00:00,108431.0,107787.0,108449.0,107787.0,68.0,Greed
2025-06-29 12:00:00,107384.0,108308.0,108308.0,107384.0,68.0,Greed
2025-06-29 08:00:00,107239.0,107361.0,107400.0,107239.0,68.0,Greed
2025-06-29 04:00:00,107333.0,107236.0,107510.0,107228.0,68.0,Greed
2025-06-29 00:00:00,107272.0,107332.0,107390.0,107206.0,68.0,Greed
2025-06-28 20:00:00,107410.0,107284.0,107530.0,107284.0,65.0,Greed
2025-06-28 16:00:00,107395.0,107333.0,107401.0,107138.0,65.0,Greed
2025-06-28 12:00:00,107513.0,107376.0,107513.0,107287.0,65.0,Greed
2025-06-28 08:00:00,107331.0,107495.0,107496.0,107229.0,65.0,Greed
2025-06-28 04:00:00,107085.0,107274.0,107274.0,106905.0,65.0,Greed
2025-06-28 00:00:00,106950.0,107079.0,107221.0,106939.0,65.0,Greed
2025-06-27 20:00:00,107367.0,106975.0,107572.0,106598.0,65.0,Greed
2025-06-27 16:00:00,107003.0,107290.0,107290.0,106556.0,65.0,Greed
2025-06-27 12:00:00,106952.0,107001.0,107157.0,106765.0,65.0,Greed
2025-06-27 08:00:00,107537.0,106981.0,107579.0,106981.0,65.0,Greed
2025-06-27 04:00:00,106977.0,107548.0,107548.0,106709.0,65.0,Greed
2025-06-27 00:00:00,107572.0,106984.0,107884.0,106961.0,65.0,Greed
2025-06-26 20:00:00,107247.0,107601.0,107615.0,107149.0,74.0,Greed
2025-06-26 16:00:00,107353.0,107128.0,107717.0,106929.0,74.0,Greed
2025-06-26 12:00:00,107897.0,107352.0,108066.0,107243.0,74.0,Greed
2025-06-26 08:00:00,107902.0,108023.0,108038.0,107618.0,74.0,Greed
2025-06-26 04:00:00,107405.0,107877.0,108115.0,107195.0,74.0,Greed
2025-06-26 00:00:00,107723.0,107239.0,107874.0,107239.0,74.0,Greed
2025-06-25 20:00:00,107100.0,107737.0,107893.0,107100.0,66.0,Greed
2025-06-25 16:00:00,107219.0,107148.0,108116.0,107027.0,66.0,Greed
2025-06-25 12:00:00,106667.0,107189.0,107189.0,106431.0,66.0,Greed
2025-06-25 08:00:00,106313.0,106672.0,106714.0,106132.0,66.0,Greed
2025-06-25 04:00:00,106036.0,106348.0,106691.0,105985.0,66.0,Greed
2025-06-25 00:00:00,105591.0,105976.0,106092.0,105542.0,66.0,Greed
2025-06-24 20:00:00,105331.0,105478.0,106129.0,105316.0,65.0,Greed
2025-06-24 16:00:00,105241.0,105353.0,105710.0,105030.0,65.0,Greed
2025-06-24 12:00:00,105187.0,105262.0,105479.0,104854.0,65.0,Greed
2025-06-24 08:00:00,105013.0,105184.0,105762.0,104848.0,65.0,Greed
2025-06-24 04:00:00,105471.0,105020.0,105488.0,104895.0,65.0,Greed
2025-06-24 00:00:00,103125.0,105512.0,105927.0,103113.0,65.0,Greed
2025-06-23 20:00:00,101485.0,102920.0,103154.0,100177.0,47.0,Neutral
2025-06-23 16:00:00,101326.0,101465.0,102401.0,101098.0,47.0,Neutral
2025-06-23 12:00:00,101948.0,101340.0,102001.0,101273.0,47.0,Neutral
2025-06-23 08:00:00,101157.0,101955.0,101999.0,101060.0,47.0,Neutral
2025-06-23 04:00:00,100904.0,101163.0,101348.0,100662.0,47.0,Neutral
2025-06-23 00:00:00,98910.0,100853.0,100947.0,98467.0,47.0,Neutral
2025-06-22 20:00:00,99161.0,98975.0,100013.0,98824.0,42.0,Fear
2025-06-22 16:00:00,102732.0,99299.0,102782.0,99299.0,42.0,Fear
2025-06-22 12:00:00,102431.0,102718.0,102749.0,102237.0,42.0,Fear
2025-06-22 08:00:00,102329.0,102412.0,102905.0,102325.0,42.0,Fear
2025-06-22 04:00:00,102092.0,102223.0,103018.0,102092.0,42.0,Fear
2025-06-22 00:00:00,102341.0,101533.0,102858.0,101269.0,42.0,Fear
2025-06-21 20:00:00,103590.0,102380.0,103642.0,102380.0,49.0,Neutral
2025-06-21 16:00:00,103901.0,103525.0,103939.0,103426.0,49.0,Neutral
2025-06-21 12:00:00,103503.0,103903.0,103982.0,103492.0,49.0,Neutral
2025-06-21 08:00:00,103560.0,103471.0,103581.0,103358.0,49.0,Neutral
2025-06-21 04:00:00,103292.0,103607.0,103671.0,103204.0,49.0,Neutral
2025-06-21 00:00:00,103431.0,103290.0,103703.0,103028.0,49.0,Neutral
2025-06-20 20:00:00,104261.0,103347.0,104261.0,102624.0,54.0,Neutral
2025-06-20 16:00:00,106003.0,104245.0,106087.0,104116.0,54.0,Neutral
2025-06-20 12:00:00,105731.0,106023.0,106450.0,105731.0,54.0,Neutral
2025-06-20 08:00:00,104616.0,105582.0,105582.0,104275.0,54.0,Neutral
2025-06-20 04:00:00,104683.0,104627.0,104779.0,104451.0,54.0,Neutral
2025-06-20 00:00:00,104265.0,104691.0,104787.0,104225.0,54.0,Neutral
2025-06-19 20:00:00,104143.0,104236.0,104761.0,104004.0,57.0,Greed
2025-06-19 16:00:00,104769.0,104197.0,104870.0,104178.0,57.0,Greed
2025-06-19 12:00:00,104670.0,104802.0,105036.0,104670.0,57.0,Greed
2025-06-19 08:00:00,105075.0,104743.0,105134.0,104720.0,57.0,Greed
2025-06-19 04:00:00,104820.0,104977.0,105183.0,104598.0,57.0,Greed
2025-06-19 00:00:00,103970.0,104723.0,105125.0,103841.0,57.0,Greed
2025-06-18 20:00:00,104830.0,104062.0,104830.0,103832.0,52.0,Neutral
2025-06-18 16:00:00,104772.0,104873.0,105218.0,103938.0,52.0,Neutral
2025-06-18 12:00:00,104952.0,104690.0,105273.0,104311.0,52.0,Neutral
2025-06-18 08:00:00,105183.0,104948.0,105532.0,104866.0,52.0,Neutral
2025-06-18 04:00:00,104583.0,105200.0,105200.0,104441.0,52.0,Neutral
2025-06-18 00:00:00,104912.0,104683.0,104912.0,104320.0,52.0,Neutral
2025-06-17 20:00:00,104298.0,105112.0,105182.0,103630.0,68.0,Greed
2025-06-17 16:00:00,105599.0,104354.0,105768.0,104306.0,68.0,Greed
2025-06-17 12:00:00,106773.0,105549.0,106795.0,105539.0,68.0,Greed
2025-06-17 08:00:00,107596.0,106752.0,107644.0,106612.0,68.0,Greed
2025-06-17 04:00:00,106842.0,107603.0,107603.0,106421.0,68.0,Greed
2025-06-17 00:00:00,108570.0,106951.0,108780.0,106951.0,68.0,Greed
2025-06-16 20:00:00,107527.0,108577.0,108785.0,107456.0,61.0,Greed
2025-06-16 16:00:00,106864.0,107663.0,107715.0,106615.0,61.0,Greed
2025-06-16 12:00:00,107059.0,106906.0,107194.0,106641.0,61.0,Greed
2025-06-16 08:00:00,105909.0,107077.0,107113.0,105903.0,61.0,Greed
2025-06-16 04:00:00,105564.0,105892.0,105954.0,105110.0,61.0,Greed
2025-06-16 00:00:00,105285.0,105554.0,105591.0,104627.0,61.0,Greed
2025-06-15 20:00:00,105582.0,105268.0,105755.0,105223.0,60.0,Greed
2025-06-15 16:00:00,105007.0,105654.0,105747.0,105000.0,60.0,Greed
2025-06-15 12:00:00,105467.0,105032.0,105467.0,104929.0,60.0,Greed
2025-06-15 08:00:00,105530.0,105458.0,106032.0,105330.0,60.0,Greed
2025-06-15 04:00:00,105459.0,105541.0,105647.0,105421.0,60.0,Greed
2025-06-15 00:00:00,104762.0,105483.0,105513.0,104412.0,60.0,Greed
2025-06-14 20:00:00,104841.0,104843.0,105015.0,104461.0,63.0,Greed
2025-06-14 16:00:00,105137.0,104851.0,105137.0,104785.0,63.0,Greed
2025-06-14 12:00:00,105107.0,105074.0,105123.0,104922.0,63.0,Greed
2025-06-14 08:00:00,105293.0,105104.0,105405.0,104952.0,63.0,Greed
2025-06-14 04:00:00,106069.0,105302.0,106069.0,105302.0,63.0,Greed
2025-06-14 00:00:00,105142.0,106046.0,106060.0,105142.0,63.0,Greed
2025-06-13 20:00:00,105519.0,105170.0,105918.0,104822.0,61.0,Greed
2025-06-13 16:00:00,105017.0,105660.0,105690.0,104309.0,61.0,Greed
2025-06-13 12:00:00,104917.0,104963.0,105362.0,104651.0,61.0,Greed
2025-06-13 08:00:00,104335.0,104847.0,104847.0,103939.0,61.0,Greed
